customer_id,name,kana,birth_date,gender,age,occupation,income_band,segment,zip_code,address,phone,my_number,deposit_balance_manyen,managed_asset_manyen,branch_id,employee_id,account_open_date
C00392,佐藤 直子,ヤマグチ タクマ,1975-07-26,女性,51,年金生活者,1500-3000万,マス,577-0305,茨城県つくば市脚折町4-11,0288-72-1555,617507875972,311,186,B04,E069,2023-12-11
C00393,山田 幹,タナカ マイ,1975-08-23,女性,51,経営者,3000万以上,富裕層,813-9546,栃木県那須塩原市柿木沢4-1,0288-26-4010,588037805314,15098,1534,B15,E059,2017-06-18
C00394,高橋 稔,ニシムラ ヨウコ,1975-02-13,男性,51,年金生活者,1500-3000万,富裕層,235-6196,茨城県つくば市芝公園5-14,0288-60-8397,249186428253,5041,0,B01,E003,2007-08-24
C00395,田中 桃子,ハセガワ ヨウコ,1949-11-29,女性,76,税理士,1000-1500万,準富裕層,487-9827,茨城県石岡市中小来川2-1,029-91-4747,198384149191,1422,0,B03,E012,2022-07-22
C00396,鈴木 稔,アオキ ヒデキ,1987-03-15,男性,39,会社役員,3000万以上,富裕層,918-7069,茨城県つくば市東上野5-4,029-87-8129,602203159494,7729,0,B03,E068,2013-05-31
C00397,橋本 翼,フクダ ナオキ,1985-04-07,男性,41,経営者,500-800万,マス,390-5742,茨城県取手市南赤田2-1,0282-53-4858,596574155463,421,53,B08,E032,2013-07-05
C00398,佐々木 千代,ワタナベ リョウヘイ,1972-09-23,女性,53,医師,1000-1500万,準富裕層,263-3096,茨城県取手市中宮祠5-9,029-32-1962,465296042117,2031,855,B05,E018,2019-03-08
C00399,木村 加奈,コバヤシ シュウヘイ,1980-01-28,女性,46,不動産賃貸業,500-800万,マスリテール,323-6698,茨城県古河市勝どき2-18,029-94-3938,285801537872,401,0,B08,E073,2007-02-18
C00400,阿部 直子,イシイ マイ,1973-10-18,女性,52,歯科医師,500-800万,準富裕層,626-4514,栃木県宇都宮市白金台2-16,0288-55-6907,576424560378,1790,0,B15,E060,2020-02-06
C00401,井上 結衣,タナカ ユイ,1973-04-19,女性,53,不動産賃貸業,1500-3000万,富裕層,259-5024,栃木県真岡市丸の内ＪＰタワー2-18,0288-76-1871,264020162295,6156,0,B14,E054,2020-06-25
C00402,石川 亮介,ナカジマ トモヤ,1984-12-08,男性,41,自営業,1500-3000万,マスリテール,972-2650,茨城県鹿嶋市南赤田1-15,0282-91-8949,643131942270,407,0,B03,E009,2009-04-16
C00403,後藤 陽一,タカハシ ミツル,1945-04-09,男性,81,医師,3000万以上,富裕層,093-2381,栃木県日光市上野公園5-6,0285-29-5033,648760469941,4316,3072,B13,E051,2023-07-08
C00404,鈴木 淳,コバヤシ マナブ,1946-12-04,男性,79,税理士,500-800万,マスリテール,393-6564,栃木県宇都宮市東上野1-15,0288-81-8439,753991742871,151,0,B14,E054,2010-09-24
C00405,太田 洋介,ヤマザキ トモヤ,1945-07-19,男性,81,年金生活者,300万未満,マスリテール,870-8489,茨城県ひたちなか市鶴ヶ丘3-2,0287-29-9964,765513343753,1241,311,B04,E069,2008-11-23
C00406,斎藤 あすか,イトウ アケミ,1994-10-03,女性,31,歯科医師,1000-1500万,準富裕層,088-4520,茨城県ひたちなか市台場5-5,0282-32-7020,321245160945,1186,408,B01,E004,2012-01-24
C00407,加藤 知実,イシカワ オサム,1991-11-16,女性,34,自営業,500-800万,マスリテール,562-4661,茨城県取手市四番町1-2,0283-63-8594,347718423682,,736,B07,E028,2011-12-13
C00408,伊藤 修平,フクダ ユミコ,1945-03-28,男性,81,税理士,1500-3000万,マスリテール,179-6670,栃木県栃木市日本堤5-14,0282-92-1781,183970881270,392,172,B15,E058,2007-02-17
C00409,山口 花子,オカダ ジュン,1989-09-05,女性,36,公務員,1000-1500万,マス,832-9419,栃木県宇都宮市花島1-15,0280-43-7438,190388697926,269,78,B09,E037,2018-11-19
C00410,木村 千代,フジワラ ミカコ,1979-10-05,女性,46,会社員,1500-3000万,マスリテール,918-9614,栃木県小山市轟2-6,029-97-5248,842477936253,1545,490,B14,E054,2014-08-22
C00411,鈴木 充,モリ ショウタ,1985-10-21,男性,40,会社役員,3000万以上,マスリテール,422-5785,茨城県石岡市東浅草4-10,0283-98-6910,841700746879,470,1619,B07,E030,2015-09-18
C00412,伊藤 治,モリ ハナコ,1948-11-16,男性,77,歯科医師,1500-3000万,準富裕層,953-2924,栃木県日光市上野桜木2-3,0282-79-3427,565892235615,3690,1375,B12,E048,2011-04-12
C00413,坂本 淳,オオタ ミノル,1992-06-09,男性,34,経営者,500-800万,マスリテール,194-8175,茨城県土浦市木立2-10,0283-70-1834,110023809687,639,0,B01,E001,2009-09-12
C00414,遠藤 知実,タナカ ショウタ,1987-08-26,女性,39,公務員,800-1000万,マスリテール,364-2555,栃木県鹿沼市美原町5-16,0280-27-9655,563938156792,1157,171,B10,E042,2007-05-26
C00415,森 稔,サイトウ ユイ,1993-11-08,男性,32,税理士,1000-1500万,マスリテール,868-7901,茨城県水戸市北青山2-10,0287-44-8688,582513150449,611,627,B04,E015,2017-05-31
C00416,青木 裕美子,ササキ モモコ,1959-04-17,女性,67,不動産賃貸業,1500-3000万,準富裕層,227-9448,栃木県大田原市山中新田3-16,0288-40-4394,857127388601,2919,0,B09,E034,2006-01-31
C00417,佐々木 英樹,ヤマグチ タクマ,1988-11-16,男性,37,歯科医師,800-1000万,準富裕層,794-2863,栃木県日光市池之端1-1,0282-53-6849,274706074860,1399,2860,B10,E039,2024-07-12
C00418,山本 晃,モリ タクマ,1974-08-18,男性,52,医師,800-1000万,富裕層,333-5924,栃木県佐野市細野3-12,0288-25-5382,267058412453,5135,0,B12,E048,2008-09-28
C00419,伊藤 幹,コバヤシ ミキ,1966-08-14,女性,60,自営業,1500-3000万,準富裕層,429-6099,栃木県日光市京橋1-6,0287-35-4365,499049645339,4857,0,B10,E039,2022-01-31
C00420,山田 裕美子,マツダ ミノル,1956-08-27,女性,70,農業,1000-1500万,富裕層,102-4422,栃木県小山市戸島1-7,0285-73-1107,623166295059,7487,0,B10,E040,2016-02-09
C00421,田中 陽一,ヤマダ アキラ,1954-01-03,男性,72,医師,1500-3000万,超富裕層,511-2203,茨城県つくば市東浅草5-14,0288-49-3260,571595005512,9599,0,B03,E012,2015-09-06
C00422,後藤 七夏,キムラ ユミコ,1947-06-08,女性,79,農業,300万未満,マスリテール,101-2676,栃木県日光市日光1-3,0282-60-7580,950325978652,619,0,B15,E059,2009-04-23
C00423,佐々木 里佳,ヤマダ タイチ,1958-04-01,女性,68,会社役員,1500-3000万,マスリテール,368-9180,茨城県筑西市平須賀5-5,0287-71-8310,326103740129,381,199,B07,E072,2011-11-19
C00424,鈴木 陽子,キムラ ミツル,1978-02-07,女性,48,経営者,300-500万,富裕層,178-4663,栃木県那須塩原市六番町4-5,0283-89-5651,199702230567,5417,0,B09,E074,2011-07-03
C00425,藤田 美加子,コバヤシ ソウタロウ,1968-08-25,女性,58,年金生活者,1500-3000万,準富裕層,979-2373,栃木県宇都宮市卯の里3-9,0287-84-6807,152071380420,2618,665,B09,E034,2017-10-23
C00426,吉田 学,コンドウ カオリ,1949-01-13,男性,77,自営業,500-800万,マスリテール,351-3739,茨城県石岡市外神田2-13,0283-51-2724,668343775055,1736,334,B07,E072,2011-05-04
C00427,山下 陽子,ワタナベ ミカコ,1984-10-29,女性,41,自営業,300-500万,マス,961-5950,茨城県土浦市東上野4-3,0282-87-7598,716706792556,176,51,B03,E013,2024-04-23
C00428,高橋 明美,イシカワ ミノル,1957-10-31,女性,68,不動産賃貸業,1500-3000万,富裕層,761-1311,栃木県真岡市幸手4-5,0287-85-9669,860716267297,8437,0,B11,E044,2008-05-04
C00429,鈴木 零,イノウエ アケミ,1984-04-25,男性,42,経営者,300-500万,マス,536-1363,茨城県石岡市南郷屋3-2,0283-39-2929,436602889218,548,147,B07,E029,2010-04-01
C00430,鈴木 真綾,イトウ ナナミ,1967-08-07,女性,59,会社役員,3000万以上,準富裕層,129-2150,茨城県ひたちなか市松が谷2-6,0288-82-1034,701820815786,1183,0,B04,E016,2021-10-08
C00431,佐藤 太郎,エンドウ ミカコ,1994-09-21,男性,31,公務員,1000-1500万,マスリテール,553-4463,茨城県石岡市戸山2-5,0283-78-8371,592491963032,,533,B01,E002,2007-09-14
C00432,林 美加子,マツモト リカ,1972-03-22,女性,54,医師,500-800万,マスリテール,930-5688,栃木県日光市北上野1-15,0287-55-2450,284107868723,888,0,B13,E051,2015-10-17
C00433,吉田 春香,ワタナベ ナナミ,1945-07-16,女性,81,農業,800-1000万,マスリテール,535-2233,栃木県鹿沼市丸の内ＪＰタワー1-19,0283-44-8796,228929180458,336,0,B09,E074,2010-09-26
C00434,池田 直樹,ヤマモト マイ,1985-09-10,男性,40,税理士,800-1000万,マス,611-3788,茨城県取手市中宮祠5-2,0285-22-6569,299445471138,142,84,B03,E012,2015-12-19
C00435,加藤 結衣,カトウ サユリ,1981-06-17,女性,45,公務員,1000-1500万,マスリテール,661-6385,茨城県つくば市港南3-14,0287-41-1965,298965608540,735,0,B01,E001,2009-05-31
C00436,吉田 千代,ワタナベ ユイ,1986-03-31,女性,40,公務員,500-800万,マス,422-3080,栃木県足利市東大和町1-7,0280-96-4874,660463079055,230,0,B10,E042,2008-08-25
C00437,鈴木 智也,ワタナベ ヨウコ,1970-02-02,男性,56,税理士,300万未満,マス,328-0317,茨城県土浦市四区町1-9,0283-95-2663,938576542283,211,0,B06,E026,2005-12-29
C00438,田中 和也,ワタナベ ミカコ,1982-01-30,男性,44,税理士,500-800万,マスリテール,238-1477,栃木県日光市四区町4-2,029-79-5739,100718898818,641,582,B10,E038,2005-04-18
C00439,中村 七夏,ナカガワ ミカコ,1980-07-17,女性,46,税理士,1500-3000万,マスリテール,032-5410,栃木県佐野市方京1-6,0287-88-2145,195780512407,359,472,B15,E080,2021-11-14
C00440,佐藤 康弘,スズキ ミキ,1954-04-06,男性,72,経営者,1500-3000万,準富裕層,917-4097,栃木県那須塩原市芝浦3-7,0285-96-6381,249000339982,1515,1409,B10,E075,2021-07-25
C00441,松田 千代,フジタ ミカコ,1957-08-09,女性,69,会社役員,1500-3000万,準富裕層,034-3263,栃木県足利市池之端5-1,0288-76-3022,515807729297,3217,2794,B15,E060,2019-09-15
C00442,松本 修平,コバヤシ ナナミ,1992-09-28,男性,33,医師,1000-1500万,マスリテール,162-0691,茨城県ひたちなか市東上野3-7,029-98-5967,889451128984,609,0,B06,E023,2007-06-12
C00443,山崎 知実,サカモト サトミ,1994-08-20,女性,32,会社員,1500-3000万,マス,241-7113,茨城県取手市東神田1-9,0283-84-9093,706322582280,375,0,B03,E010,2005-04-21
C00444,林 拓真,サトウ アツシ,1974-08-20,男性,52,医師,1500-3000万,準富裕層,707-7786,栃木県佐野市渡辺2-1,0287-88-5143,717103823189,1547,0,B10,E041,2012-06-05
C00445,伊藤 幹,イケダ タイチ,1992-06-20,女性,34,年金生活者,800-1000万,マスリテール,777-0983,茨城県古河市日光5-2,0287-48-1769,685919705088,1358,119,B01,E004,2012-02-10
C00446,橋本 加奈,ササキ タイチ,1995-01-23,女性,31,弁護士,1000-1500万,マスリテール,807-5690,茨城県取手市富久町1-8,0280-41-6394,170054377754,302,0,B04,E014,2019-08-31
C00447,池田 春香,ワタナベ アツシ,1969-09-30,女性,56,会社役員,3000万以上,準富裕層,448-9159,茨城県水戸市藤金3-17,0288-50-2194,760461814902,3684,0,B01,E005,2015-11-09
C00448,田中 健一,ナカムラ ミカコ,1959-01-15,男性,67,年金生活者,300万未満,マスリテール,851-9808,茨城県古河市氏家新田1-5,029-76-1897,771309706583,753,0,B07,E030,2006-05-19
C00449,山田 洋介,イノウエ ミカコ,1945-01-14,男性,81,農業,1500-3000万,準富裕層,653-8289,茨城県土浦市芝浦5-20,029-78-7290,973872123951,1881,0,B01,E004,2019-09-03
C00450,清水 太郎,ヤマモト オサム,1978-07-28,男性,48,会社員,300-500万,マスリテール,551-6348,栃木県鹿沼市鍛冶ケ沢1-19,0288-44-3064,661083204886,660,0,B14,E056,2015-06-25
C00451,藤田 くみ子,ナカムラ リカ,1961-06-03,女性,65,経営者,500-800万,マスリテール,098-8572,茨城県古河市東大和町3-19,0283-38-3415,441319005596,657,130,B05,E021,2005-11-16
C00452,田中 あすか,スズキ シュウヘイ,1950-01-14,女性,76,会社役員,800-1000万,マスリテール,584-6366,茨城県筑西市千束1-14,0282-45-4282,964152836923,881,0,B05,E017,2015-07-08
C00453,佐藤 千代,サトウ レイ,1955-08-24,女性,71,経営者,300-500万,マスリテール,503-1310,茨城県鹿嶋市入谷1-16,0280-20-4654,352085462815,496,355,B05,E020,2021-01-07
C00454,小林 裕太,ハセガワ アスカ,1987-01-02,男性,39,自営業,1500-3000万,マスリテール,272-8667,栃木県宇都宮市長畑3-1,029-65-1491,226936433890,2423,218,B09,E035,2019-09-08
C00455,鈴木 修平,スズキ ショウタ,1972-02-11,男性,54,年金生活者,500-800万,マスリテール,194-3164,茨城県ひたちなか市松が谷2-11,0288-90-5029,315515194408,1216,169,B03,E009,2018-02-19
C00456,井上 結衣,ナカジマ リカ,1974-05-28,女性,52,医師,800-1000万,富裕層,690-7515,茨城県鹿嶋市津久戸町2-12,0288-67-3807,679567876638,8341,4827,B03,E013,2022-08-28
C00457,小川 英樹,ヤマグチ サユリ,1972-03-24,男性,54,医師,1500-3000万,準富裕層,614-7258,栃木県宇都宮市六番町5-19,0280-88-5819,266600011006,1414,681,B14,E056,2023-01-18
C00458,近藤 舞,ハセガワ ハナコ,1976-01-11,女性,50,歯科医師,1500-3000万,準富裕層,576-8939,茨城県日立市下宇和田2-17,0285-85-7131,669077101261,1905,0,B03,E012,2012-07-02
C00459,小林 美加子,ミウラ アケミ,1982-01-15,女性,44,農業,1000-1500万,マスリテール,291-9760,茨城県水戸市所野2-8,0280-77-4840,337923578725,506,366,B03,E011,2015-05-09
C00460,佐藤 千代,イシイ アキラ,1984-05-06,女性,42,不動産賃貸業,800-1000万,マス,965-4521,茨城県鹿嶋市橋場5-20,0282-74-8391,574454518755,,108,B07,E030,2016-02-16
C00461,鈴木 美加子,タカハシ ナオコ,1963-09-20,女性,62,会社員,800-1000万,マスリテール,596-4093,茨城県古河市天神島1-10,0288-84-9401,806722488543,618,0,B05,E017,2010-02-15
C00462,鈴木 拓真,イシカワ ユウタ,1961-07-23,男性,65,医師,1000-1500万,準富裕層,494-2832,栃木県佐野市蔵前2-20,0280-89-5278,946145210043,1815,0,B11,E045,2021-07-06
C00463,林 七夏,イシカワ ヒロシ,1964-06-16,女性,62,公務員,1500-3000万,富裕層,798-0916,茨城県つくば市日比谷公園4-8,0280-46-8773,667939516515,18759,0,B03,E013,2011-12-17
C00464,加藤 加奈,ナカジマ リョウスケ,1975-09-19,女性,50,経営者,1000-1500万,富裕層,011-6266,栃木県真岡市西小来川4-18,029-67-3276,435558689428,5166,550,B11,E076,2011-02-05
C00465,山本 裕美子,ナカムラ ユウキ,1956-04-05,女性,70,会社員,1500-3000万,準富裕層,051-6436,茨城県筑西市秋葉原3-11,0283-22-1527,254284434509,2004,0,B01,E002,2020-01-21
C00466,伊藤 七夏,タカハシ ハナコ,1949-03-18,女性,77,不動産賃貸業,500-800万,マスリテール,585-0807,栃木県真岡市台場3-3,0280-33-3910,764384301472,776,215,B16,E064,2010-04-02
C00467,山口 康弘,マエダ ナオキ,1973-07-10,男性,53,医師,3000万以上,超富裕層,499-6476,茨城県取手市上吉羽4-6,029-36-9789,625783081145,11778,6163,B01,E066,2016-03-22
C00468,伊藤 淳,ナカムラ ユミコ,1949-07-27,男性,77,歯科医師,1000-1500万,富裕層,687-6776,茨城県土浦市箪笥町5-15,0282-45-1121,258875500807,2448,914,B01,E004,2012-04-21
C00469,山本 陽子,フジタ ケンイチ,1995-05-15,女性,31,不動産賃貸業,1500-3000万,準富裕層,631-7245,茨城県ひたちなか市横林4-12,0287-58-7407,556018695058,3201,893,B01,E002,2013-10-23
C00470,田中 春香,マエダ リョウスケ,1949-05-18,女性,77,自営業,1000-1500万,富裕層,757-0893,茨城県水戸市長間2-6,0282-88-5782,864790841401,9238,0,B03,E068,2023-12-24
C00471,遠藤 洋介,サトウ カナ,1960-07-23,男性,66,自営業,1500-3000万,富裕層,482-0372,栃木県真岡市一ツ橋1-3,0287-79-7244,917519784871,4572,0,B10,E041,2009-03-07
C00472,田中 桃子,イノウエ ヨウコ,1982-03-23,女性,44,会社役員,1000-1500万,マス,144-0301,栃木県真岡市港南4-15,029-30-9985,369109862952,143,0,B13,E078,2016-08-29
C00473,渡辺 あすか,タナカ ヨウコ,1958-11-01,女性,67,歯科医師,800-1000万,準富裕層,476-0136,茨城県取手市東大和町2-3,0287-21-5476,581695599512,5233,0,B02,E008,2012-10-09
C00474,阿部 零,エンドウ アケミ,1959-12-01,男性,66,年金生活者,1000-1500万,マスリテール,904-6332,茨城県日立市天神島4-10,0285-26-1076,946317570583,313,793,B03,E012,2024-08-05
C00475,青木 直樹,タナカ ナオト,1994-04-21,男性,32,会社員,3000万以上,マス,574-0352,栃木県足利市長畑2-6,029-73-9396,993815696092,708,0,B11,E045,2009-12-12
C00476,中村 拓真,サトウ ミノル,1962-12-12,男性,63,不動産賃貸業,1000-1500万,準富裕層,640-4953,茨城県水戸市戸島4-11,029-69-4485,342488596214,4628,698,B04,E014,2024-12-01
C00477,岡田 里佳,サイトウ アケミ,1993-02-23,女性,33,年金生活者,500-800万,マスリテール,971-4590,栃木県鹿沼市外国府間4-4,0287-88-3809,757536921095,620,0,B10,E040,2008-01-14
C00478,阿部 香織,マツモト ヨウコ,1989-07-03,女性,37,年金生活者,300万未満,マスリテール,702-3726,栃木県鹿沼市大京町4-13,0283-49-9248,875617271486,477,346,B16,E061,2009-10-22
C00479,吉田 聡太郎,ヤマダ クミコ,1955-07-18,男性,71,税理士,500-800万,準富裕層,141-9519,茨城県古河市竜泉4-10,0280-39-7156,805252464836,5794,0,B03,E009,2018-09-06
C00480,石井 七夏,ヨシダ レイ,1994-10-05,女性,31,経営者,1500-3000万,富裕層,148-9254,茨城県土浦市氏家3-11,0280-46-9836,834085838048,3788,1390,B03,E010,2011-05-08
C00481,田中 洋介,イシカワ ヤスヒロ,1961-04-02,男性,65,不動産賃貸業,3000万以上,富裕層,996-6783,栃木県宇都宮市虎ノ門虎ノ門ヒルズ森タワー2-7,0280-31-3845,703840750689,6136,858,B12,E049,2011-01-25
C00482,高橋 修平,タカハシ アキラ,1983-11-19,男性,42,公務員,500-800万,マスリテール,626-4372,茨城県石岡市天神島2-10,0282-93-8344,799941052655,676,0,B03,E010,2016-12-04
C00483,池田 春香,イケダ ナオキ,1951-11-03,女性,74,医師,1500-3000万,超富裕層,866-9907,茨城県取手市上野公園2-16,029-68-8002,193862396596,13506,0,B03,E011,2019-03-29
